ensembl_gene_id	hsapiens_homolog_associated_gene_name
22741	ENSMUSG00000041997	TLK1
22742	ENSMUSG00000029699	SSC4D
22743	ENSMUSG00000046615	ACTRT1
22744	ENSMUSG00000021950	ANXA8
22745	ENSMUSG00000021950	ANXA8L1
22746	ENSMUSG00000106039	IGLC3
22747	ENSMUSG00000106039	IGLC1
22748	ENSMUSG00000106039	IGLL1
22749	ENSMUSG00000106039	IGLC7
22750	ENSMUSG00000106039	IGLC2
22751	ENSMUSG00000106039	IGLL5
22752	ENSMUSG00000034893	COG3
22753	ENSMUSG00000052593	ADAM17
22754	ENSMUSG00000062012	ZNF205
22755	ENSMUSG00000026788	ZBTB43
22756	ENSMUSG00000076937	IGLC3
22757	ENSMUSG00000076937	IGLC1
22758	ENSMUSG00000076937	IGLL1
22759	ENSMUSG00000076937	IGLC7
22760	ENSMUSG00000076937	IGLC2
22761	ENSMUSG00000076937	IGLL5
22762	ENSMUSG00000024150	MCFD2
22763	ENSMUSG00000040390	MAP3K10
22764	ENSMUSG00000073897	OR10A4
22765	ENSMUSG00000038943	PRC1
22766	ENSMUSG00000105589	FBXW12
22767	ENSMUSG00000024810	IL33
22768	ENSMUSG00000029288	AMBN
22769	ENSMUSG00000021217	TSHZ3
22770	ENSMUSG00000062987	OR2D2
22771	ENSMUSG00000022303	DCSTAMP
22772	ENSMUSG00000026770	IL2RA
22773	ENSMUSG00000036966	SPRYD3
22774	ENSMUSG00000076939	IGLV4-60
22775	ENSMUSG00000076939	IGLV4-69
22776	ENSMUSG00000007944	TTC9B
22777	ENSMUSG00000032570	ATP2C1
22778	ENSMUSG00000012520	PHOX2B
22779	ENSMUSG00000034532	FBXO16
22780	ENSMUSG00000029213	COMMD8
22781	ENSMUSG00000022361	ZHX1
22782	ENSMUSG00000043811	RTN4R
22783	ENSMUSG00000022404	SLC25A17
22784	ENSMUSG00000032096	ARCN1
22785	ENSMUSG00000030897	CNGA4
22786	ENSMUSG00000031505	NAXD
22787	ENSMUSG00000060503	OR2D2
22788	ENSMUSG00000018868	PNPLA5
22789	ENSMUSG00000022362	C8orf76
22790	ENSMUSG00000022362	ZHX1-C8orf76
22791	ENSMUSG00000070883	CCDC173
22792	ENSMUSG00000076518	IGKV2-30
22793	ENSMUSG00000076518	IGKV2D-30
22794	ENSMUSG00000037003	TNS2
22795	ENSMUSG00000101155	SYCP3
22796	ENSMUSG00000005299	LETM1
22797	ENSMUSG00000032551	KIAA1143
22798	ENSMUSG00000047002	MSGN1
22799	ENSMUSG00000054087	FBXW12
22800	ENSMUSG00000021177	TDP1
22801	ENSMUSG00000101892	C8orf76
22802	ENSMUSG00000101892	ZHX1-C8orf76
22803	ENSMUSG00000029661	COL1A2
22804	ENSMUSG00000038446	CDC40
22805	ENSMUSG00000005836	GATA6
22806	ENSMUSG00000036502	TMEM255A
22807	ENSMUSG00000068240	UBA52
22808	ENSMUSG00000073422	HSD17B8
22809	ENSMUSG00000024807	SYVN1
22810	ENSMUSG00000029231	PDGFRA
22811	ENSMUSG00000002769	GNMT
22812	ENSMUSG00000004221	IKBKG
22813	ENSMUSG00000021025	NFKBIA
22814	ENSMUSG00000034324	TMEM132C
22815	ENSMUSG00000027285	HAUS2
22816	ENSMUSG00000078812	EIF5AL1
22817	ENSMUSG00000078812	EIF5A
22818	ENSMUSG00000038042	PTPDC1
22819	ENSMUSG00000047547	CLTB
22820	ENSMUSG00000059246	FOXB1
22821	ENSMUSG00000066191	ANKS6
22822	ENSMUSG00000032840	C12orf49
22823	ENSMUSG00000035711	DOK3
22824	ENSMUSG00000028069	GPATCH4
22825	ENSMUSG00000057069	ERO1B
22826	ENSMUSG00000060012	KIF13B
22827	ENSMUSG00000029338	ANTXR2
22828	ENSMUSG00000048047	ZBTB33
22829	ENSMUSG00000021756	IL6ST
22830	ENSMUSG00000033434	GTPBP6
22831	ENSMUSG00000022421	NPTXR
22832	ENSMUSG00000048379	SOCS4
22833	ENSMUSG00000001656	HOXC11
22834	ENSMUSG00000027286	AC018362.3
22835	ENSMUSG00000027286	LRRC57
22836	ENSMUSG00000043940	WDFY3
22837	ENSMUSG00000032671	C11orf91
22838	ENSMUSG00000047014	CATSPERB
22839	ENSMUSG00000037709	FAM13A
22840	ENSMUSG00000038871	BPGM
22841	ENSMUSG00000025420	KATNAL2
22842	ENSMUSG00000021494	DDX41
22843	ENSMUSG00000061809	TBPL2
22844	ENSMUSG00000029599	DDX54
22845	ENSMUSG00000068373	KIAA1549L
22846	ENSMUSG00000024430	CABYR
22847	ENSMUSG00000024327	SLC39A7
22848	ENSMUSG00000024224	CLPSL2
22849	ENSMUSG00000089715	CBX6
22850	ENSMUSG00000049620	PRSS33
22851	ENSMUSG00000029286	ENAM
22852	ENSMUSG00000036067	SLC2A6
22853	ENSMUSG00000020063	SIRT1
22854	ENSMUSG00000029103	LRPAP1
22855	ENSMUSG00000022485	HOXC5
22856	ENSMUSG00000033446	LPAR6
22857	ENSMUSG00000002496	TSC2
22858	ENSMUSG00000001657	HOXC8
22859	ENSMUSG00000022106	RCBTB2
22860	ENSMUSG00000064247	PLCXD1
22861	ENSMUSG00000066748	OR8B8
22862	ENSMUSG00000018995	NARS2
22863	ENSMUSG00000013822	ELOF1
22864	ENSMUSG00000021123	RDH12
22865	ENSMUSG00000036139	HOXC9
22866	ENSMUSG00000096078	IGHV1-24
22867	ENSMUSG00000096078	IGHV1-69-2
22868	ENSMUSG00000063129	ALDOA
22869	ENSMUSG00000063129	AC093512.2
22870	ENSMUSG00000060600	ENO3
22871	ENSMUSG00000011958	BNIP2
22872	ENSMUSG00000022484	HOXC10
22873	ENSMUSG00000066747	OR8B4
22874	ENSMUSG00000063568	JAZF1
22875	ENSMUSG00000001661	HOXC6
22876	ENSMUSG00000096902	SYCP3
22877	ENSMUSG00000078974	SEC61G
22878	ENSMUSG00000045440	INSM2
22879	ENSMUSG00000022015	TNFSF11
22880	ENSMUSG00000050248	EVC2
22881	ENSMUSG00000029153	OCIAD2
22882	ENSMUSG00000036533	CDC42EP3
22883	ENSMUSG00000045098	KMT5B
22884	ENSMUSG00000071636	RIMBP3C
22885	ENSMUSG00000071636	RIMBP3
22886	ENSMUSG00000071636	RIMBP3B
22887	ENSMUSG00000090777	CCDC188
22888	ENSMUSG00000056305	USP39
22889	ENSMUSG00000067889	SPTBN2
22890	ENSMUSG00000043342	HOXD9
22891	ENSMUSG00000050321	NETO1
22892	ENSMUSG00000061815	RUFY4
22893	ENSMUSG00000048078	TENM4
22894	ENSMUSG00000022848	SLC49A4
22895	ENSMUSG00000041112	ELMO1
22896	ENSMUSG00000041261	CA8
22897	ENSMUSG00000024201	KDM4B
22898	ENSMUSG00000045684	LCN6
22899	ENSMUSG00000045684	AL355987.1
22900	ENSMUSG00000094282	CFAP73
22901	ENSMUSG00000020401	FAM71B
22902	ENSMUSG00000028040	EFNA4
22903	ENSMUSG00000035235	TRIM13
22904	ENSMUSG00000026985	IL36B
22905	ENSMUSG00000038214	BEND3
22906	ENSMUSG00000023973	CNPY3
22907	ENSMUSG00000031392	IRAK1
22908	ENSMUSG00000042787	EXOG
22909	ENSMUSG00000060376	BCKDHA
22910	ENSMUSG00000060376	AC011462.2
22911	ENSMUSG00000020383	IL13
22912	ENSMUSG00000028041	ADAM15
22913	ENSMUSG00000050439	ENTHD1
22914	ENSMUSG00000046168	KCNRG
22915	ENSMUSG00000056216	CEBPG
22916	ENSMUSG00000024576	CSNK1A1
22917	ENSMUSG00000024815	TPD52L3
22918	ENSMUSG00000055692	TMEM191B
22919	ENSMUSG00000055692	TMEM191C
22920	ENSMUSG00000007338	MRPL49
22921	ENSMUSG00000021335	SLC17A1
22922	ENSMUSG00000027710	ACAD9
22923	ENSMUSG00000075570	KRT26
22924	ENSMUSG00000021840	MAPK1IP1L
22925	ENSMUSG00000005625	PSMD4
22926	ENSMUSG00000036372	TMEM258
22927	ENSMUSG00000059479	B3GNT8
22928	ENSMUSG00000021003	GALC
22929	ENSMUSG00000018042	CYB5R3
22930	ENSMUSG00000043391	C3orf70
22931	ENSMUSG00000036123	SLC9A3
22932	ENSMUSG00000052525	SPDYA
22933	ENSMUSG00000029312	KLHL8
22934	ENSMUSG00000020397	MED7
22935	ENSMUSG00000022437	SAMM50
22936	ENSMUSG00000033760	RBM4B
22937	ENSMUSG00000096769	SYCP3
22938	ENSMUSG00000024742	FEN1
22939	ENSMUSG00000024817	UHRF2
22940	ENSMUSG00000061911	MYT1L
22941	ENSMUSG00000030017	REG1B
22942	ENSMUSG00000096767	IGHV1-24
22943	ENSMUSG00000096767	IGHV1-69-2
22944	ENSMUSG00000034007	SCAPER
22945	ENSMUSG00000041653	PNPLA3
22946	ENSMUSG00000067604	NMS
22947	ENSMUSG00000096370	RBM4
22948	ENSMUSG00000026319	RELCH
22949	ENSMUSG00000038930	RCCD1
22950	ENSMUSG00000006456	RBM14
22951	ENSMUSG00000022490	PPP1R1A
22952	ENSMUSG00000030671	PDE3B
22953	ENSMUSG00000001700	GRAMD2B
22954	ENSMUSG00000025915	SGK3
22955	ENSMUSG00000095117	IGHV2-70
22956	ENSMUSG00000095117	IGHV2-5
22957	ENSMUSG00000095117	IGHV2-26
22958	ENSMUSG00000095117	IGHV2-70D
22959	ENSMUSG00000095117	IGHV2OR16-5
22960	ENSMUSG00000067149	JCHAIN
22961	ENSMUSG00000094936	RBM4
22962	ENSMUSG00000021704	MTX3
22963	ENSMUSG00000029015	SLC26A5
22964	ENSMUSG00000023938	AARS2
22965	ENSMUSG00000028453	FANCG
22966	ENSMUSG00000050240	HIC2
22967	ENSMUSG00000101243	SYCP3
22968	ENSMUSG00000035615	FRMPD1
22969	ENSMUSG00000022016	AKAP11
22970	ENSMUSG00000026826	NR4A2
22971	ENSMUSG00000028560	USP1
22972	ENSMUSG00000022766	SERPIND1
22973	ENSMUSG00000044566	CAGE1
22974	ENSMUSG00000066440	ZFYVE26
22975	ENSMUSG00000037720	TMEM33
22976	ENSMUSG00000059460	OR10AD1
22977	ENSMUSG00000031400	G6PD
22978	ENSMUSG00000049796	CRH
22979	ENSMUSG00000032294	PKM
22980	ENSMUSG00000018076	MED13L
22981	ENSMUSG00000020798	SPNS3
22982	ENSMUSG00000041720	PI4KA
22983	ENSMUSG00000022125	AC001226.2
22984	ENSMUSG00000022125	CLN5
22985	ENSMUSG00000040026	SAA2
22986	ENSMUSG00000040026	SAA1
22987	ENSMUSG00000034690	NLRP4
22988	ENSMUSG00000016327	ATP1B4
22989	ENSMUSG00000021428	RIOK1
22990	ENSMUSG00000007867	IFT43
22991	ENSMUSG00000023070	RGN
22992	ENSMUSG00000029629	PHF14
22993	ENSMUSG00000012405	RPL15
22994	ENSMUSG00000005125	NDRG1
22995	ENSMUSG00000075316	SCN9A
22996	ENSMUSG00000040576	TMEM270
22997	ENSMUSG00000029670	ING3
22998	ENSMUSG00000053110	YAP1
22999	ENSMUSG00000029545	ACADS
23000	ENSMUSG00000073896	OR2D3
23001	ENSMUSG00000033569	ADGRB3
23002	ENSMUSG00000023927	SATB1
23003	ENSMUSG00000039376	SYNPO2L
23004	ENSMUSG00000017588	KRT27
23005	ENSMUSG00000021772	NKIRAS1
23006	ENSMUSG00000028236	SDR16C5
23007	ENSMUSG00000038181	CHPF2
23008	ENSMUSG00000029602	RASAL1
23009	ENSMUSG00000022853	EHHADH
23010	ENSMUSG00000025950	IDH1
23011	ENSMUSG00000086596	SUSD5
23012	ENSMUSG00000021774	UBE2E1
23013	ENSMUSG00000038765	LMX1B
23014	ENSMUSG00000028949	SMARCD3
23015	ENSMUSG00000019797	C6orf203
23016	ENSMUSG00000051235	GEN1
23017	ENSMUSG00000045886	PAM16
23018	ENSMUSG00000002820	ATG4D
23019	ENSMUSG00000024298	ZNF878
23020	ENSMUSG00000024298	AC022415.2
23021	ENSMUSG00000024298	AC008770.4
23022	ENSMUSG00000024298	ZNF844
23023	ENSMUSG00000024431	NR3C1
23024	ENSMUSG00000069670	NKAIN2
23025	ENSMUSG00000055409	NELL1
23026	ENSMUSG00000000976	HEATR6
23027	ENSMUSG00000089992	G6PD
23028	ENSMUSG00000031388	NAA10
23029	ENSMUSG00000001039	B9D1
23030	ENSMUSG00000024012	MTCH1
23031	ENSMUSG00000035047	KRI1
23032	ENSMUSG00000022765	SNAP29
23033	ENSMUSG00000022849	HSPBAP1
23034	ENSMUSG00000024843	CHKA
23035	ENSMUSG00000070697	UTP3
23036	ENSMUSG00000044149	NKRF
23037	ENSMUSG00000038560	SP6
23038	ENSMUSG00000026180	CXCR2
23039	ENSMUSG00000032567	ASTE1
23040	ENSMUSG00000042451	MYBPH
23041	ENSMUSG00000053007	CREB5
23042	ENSMUSG00000030447	CYFIP1
23043	ENSMUSG00000105606	IGKV2D-26
23044	ENSMUSG00000006932	CTNNB1
23045	ENSMUSG00000025723	NMB
23046	ENSMUSG00000047356	LCN10
23047	ENSMUSG00000056822	OR2L13
23048	ENSMUSG00000046351	ZNF322
23049	ENSMUSG00000030560	CTSC
23050	ENSMUSG00000001348	ACP5
23051	ENSMUSG00000024891	SLC29A2
23052	ENSMUSG00000029843	SLC13A4
23053	ENSMUSG00000016626	NLRP14
23054	ENSMUSG00000034957	CEBPA
23055	ENSMUSG00000025724	SEC11A
23056	ENSMUSG00000042429	ADORA1
23057	ENSMUSG00000024647	CBLN2
23058	ENSMUSG00000029923	RAB19
23059	ENSMUSG00000067144	SLC22A7
23060	ENSMUSG00000042514	KLHL14
23061	ENSMUSG00000039774	GALNT12
23062	ENSMUSG00000025597	KLHL4
23063	ENSMUSG00000032186	TMOD2
23064	ENSMUSG00000016534	LAMP2
23065	ENSMUSG00000030495	SLC7A10
23066	ENSMUSG00000021381	BARX1
23067	ENSMUSG00000071547	NT5DC2
23068	ENSMUSG00000026131	DST
23069	ENSMUSG00000032366	TPM1
23070	ENSMUSG00000035032	NEK11
23071	ENSMUSG00000044042	FMN1
23072	ENSMUSG00000044982	SFT2D3
23073	ENSMUSG00000061286	EXOSC5
23074	ENSMUSG00000032803	CDV3
23075	ENSMUSG00000009090	AP1B1
23076	ENSMUSG00000039081	ZNF503
23077	ENSMUSG00000050379	SEPT6
23078	ENSMUSG00000002365	SNX9
23079	ENSMUSG00000004043	STAT5A
23080	ENSMUSG00000051934	SPATS2
23081	ENSMUSG00000052229	GPR17
23082	ENSMUSG00000022146	OSMR
23083	ENSMUSG00000001802	LRP3
23084	ENSMUSG00000061702	TMEM91
23085	ENSMUSG00000024395	LIMS2
23086	ENSMUSG00000024927	RELA
23087	ENSMUSG00000030516	TJP1
23088	ENSMUSG00000040269	MRPS28
23089	ENSMUSG00000048581	C3orf33
23090	ENSMUSG00000022003	SLC25A30
23091	ENSMUSG00000027255	ARFGAP2
23092	ENSMUSG00000032855	PKD1
23093	ENSMUSG00000114279	HIST1H2BD
23094	ENSMUSG00000040433	ZBTB38
23095	ENSMUSG00000038025	PHF2
23096	ENSMUSG00000027822	AC104472.3
23097	ENSMUSG00000027822	SLC33A1
23098	ENSMUSG00000086598	BTBD18
23099	ENSMUSG00000041046	RAMP3
23100	ENSMUSG00000034075	ZDHHC5
23101	ENSMUSG00000038128	CAMK4
23102	ENSMUSG00000022105	RB1
23103	ENSMUSG00000025854	FAM20C
23104	ENSMUSG00000038563	EFL1
23105	ENSMUSG00000042286	STAB1
23106	ENSMUSG00000023902	ZSCAN10
23107	ENSMUSG00000009214	MYMK
23108	ENSMUSG00000026726	CUBN
23109	ENSMUSG00000029394	CDK2AP1
23110	ENSMUSG00000022236	ROPN1L
23111	ENSMUSG00000044103	IL36G
23112	ENSMUSG00000042993	IFNK
23113	ENSMUSG00000073910	MOB3B
23114	ENSMUSG00000036986	PML
23115	ENSMUSG00000064288	HIST1H4E
23116	ENSMUSG00000024786	MAJIN
23117	ENSMUSG00000020653	KLF11
23118	ENSMUSG00000066975	CRYBA4
23119	ENSMUSG00000021198	UNC79
23120	ENSMUSG00000031390	AVPR2
23121	ENSMUSG00000070873	LILRB5
23122	ENSMUSG00000070873	LILRB4
23123	ENSMUSG00000070873	LILRA4
23124	ENSMUSG00000070873	LILRB3
23125	ENSMUSG00000070873	LILRA5
23126	ENSMUSG00000070873	LILRA6
23127	ENSMUSG00000101645	CTNND1
23128	ENSMUSG00000036169	SOSTDC1
23129	ENSMUSG00000045575	VN1R4
23130	ENSMUSG00000050043	TMX2
23131	ENSMUSG00000031391	L1CAM
23132	ENSMUSG00000036764	DNAJC12
23133	ENSMUSG00000026984	IL36A
23134	ENSMUSG00000049811	FAM161A
23135	ENSMUSG00000028883	SEMA3A
23136	ENSMUSG00000027177	HIPK3
23137	ENSMUSG00000024306	CCDC178
23138	ENSMUSG00000079277	HOXD3
23139	ENSMUSG00000048480	CXCR1
23140	ENSMUSG00000039089	L3MBTL3
23141	ENSMUSG00000118125	SSSCA1
23142	ENSMUSG00000062116	AC092835.1
23143	ENSMUSG00000004040	STAT3
23144	ENSMUSG00000036026	TMEM63B
23145	ENSMUSG00000040936	ULK4
23146	ENSMUSG00000079478	SSSCA1
23147	ENSMUSG00000034422	PARP14
23148	ENSMUSG00000010607	PIGY
23149	ENSMUSG00000039128	CDC123
23150	ENSMUSG00000027506	TPD52
23151	ENSMUSG00000024087	CYP1B1
23152	ENSMUSG00000029790	CEP41
23153	ENSMUSG00000021495	FAM193B
23154	ENSMUSG00000024378	STARD4
23155	ENSMUSG00000025905	OPRK1
23156	ENSMUSG00000040591	C11orf49
23157	ENSMUSG00000027102	HOXD8
23158	ENSMUSG00000024939	FAM89B
23159	ENSMUSG00000057406	NSD2
23160	ENSMUSG00000025533	ASL
23161	ENSMUSG00000025533	AC068533.4
23162	ENSMUSG00000022200	GOLPH3
23163	ENSMUSG00000006304	ARPC2
23164	ENSMUSG00000008789	CEACAM4
23165	ENSMUSG00000008789	CEACAM5
23166	ENSMUSG00000008789	PSG5
23167	ENSMUSG00000008789	PSG9
23168	ENSMUSG00000008789	PSG1
23169	ENSMUSG00000008789	CEACAM1
23170	ENSMUSG00000008789	CEACAM21
23171	ENSMUSG00000008789	AC243967.1
23172	ENSMUSG00000008789	CEACAM7
23173	ENSMUSG00000008789	PSG6
23174	ENSMUSG00000008789	PSG11
23175	ENSMUSG00000008789	PSG2
23176	ENSMUSG00000008789	PSG3
23177	ENSMUSG00000008789	CEACAM8
23178	ENSMUSG00000008789	CEACAM3
23179	ENSMUSG00000008789	CEACAM6
23180	ENSMUSG00000008789	PSG4
23181	ENSMUSG00000008789	PSG8
23182	ENSMUSG00000008789	PSG7
23183	ENSMUSG00000047420	FAM180A
23184	ENSMUSG00000096672	IGHV1-24
23185	ENSMUSG00000096672	IGHV1-69-2
23186	ENSMUSG00000100642	HOXD4
23187	ENSMUSG00000100642	AC009336.2
23188	ENSMUSG00000026657	FRMD4A
23189	ENSMUSG00000101174	HOXD4
23190	ENSMUSG00000101174	AC009336.2
23191	ENSMUSG00000076431	SOX4
23192	ENSMUSG00000026078	PDCL3
23193	ENSMUSG00000026459	MYOG
23194	ENSMUSG00000022324	MATN2
23195	ENSMUSG00000035601	TRMT10B
23196	ENSMUSG00000021608	LPCAT1
23197	ENSMUSG00000067942	ZNF665
23198	ENSMUSG00000067942	ZNF160
23199	ENSMUSG00000024784	GPHA2
23200	ENSMUSG00000048752	PRSS50
23201	ENSMUSG00000020380	AC116366.3
23202	ENSMUSG00000020380	RAD50
23203	ENSMUSG00000040017	SAA2-SAA4
23204	ENSMUSG00000040017	SAA4
23205	ENSMUSG00000036813	ENTPD8
23206	ENSMUSG00000024777	PPP2R5B
23207	ENSMUSG00000034101	CTNND1
23208	ENSMUSG00000025816	SEC61A2
23209	ENSMUSG00000018677	SLC25A39
23210	ENSMUSG00000038188	SCARF1
23211	ENSMUSG00000094088	IGHV1-24
23212	ENSMUSG00000094088	IGHV1-69-2
23213	ENSMUSG00000049515	ESPNL
23214	ENSMUSG00000024429	GNL1
23215	ENSMUSG00000035456	PRDM8
23216	ENSMUSG00000058440	NRF1
23217	ENSMUSG00000031099	SMARCA1
23218	ENSMUSG00000039219	ARID4B
23219	ENSMUSG00000042501	CPA6
23220	ENSMUSG00000062061	OBP2A
23221	ENSMUSG00000062061	OBP2B
23222	ENSMUSG00000033967	RNF225
23223	ENSMUSG00000058773	HIST1H1B
23224	ENSMUSG00000039578	CCSER1
23225	ENSMUSG00000063787	CHCHD1
23226	ENSMUSG00000062563	CYS1
23227	ENSMUSG00000045336	HSFY1
23228	ENSMUSG00000045336	HSFY2
23229	ENSMUSG00000037999	ARAP2
23230	ENSMUSG00000042659	ARRDC4
23231	ENSMUSG00000039357	FUT11
23232	ENSMUSG00000023939	MRPL14
23233	ENSMUSG00000036805	NOXA1
23234	ENSMUSG00000025817	NUDT5
23235	ENSMUSG00000039367	SEC24C
23236	ENSMUSG00000040007	BAHD1
23237	ENSMUSG00000038500	PRR3
23238	ENSMUSG00000021709	ERBIN
23239	ENSMUSG00000023206	IL15RA
23240	ENSMUSG00000037573	TOB1
23241	ENSMUSG00000032405	PIAS1
23242	ENSMUSG00000029761	CALD1
23243	ENSMUSG00000048077	H1FNT
23244	ENSMUSG00000002111	SPI1
23245	ENSMUSG00000022987	ZNF641
23246	ENSMUSG00000070324	FBXW12
23247	ENSMUSG00000025219	FGF8
23248	ENSMUSG00000031394	OPN1MW2
23249	ENSMUSG00000031394	OPN1LW
23250	ENSMUSG00000031394	OPN1MW
23251	ENSMUSG00000031394	OPN1MW3
23252	ENSMUSG00000019831	WASF1
23253	ENSMUSG00000021027	RALGAPA1
23254	ENSMUSG00000039100	MARCH6
23255	ENSMUSG00000040520	MANEA
23256	ENSMUSG00000050332	AMER1
23257	ENSMUSG00000037984	NEUROD6
23258	ENSMUSG00000022124	FBXL3
23259	ENSMUSG00000070570	SLC17A7
23260	ENSMUSG00000037608	BCLAF1
23261	ENSMUSG00000018509	CENPV
23262	ENSMUSG00000031148	GPKOW
23263	ENSMUSG00000039110	MYCBPAP
23264	ENSMUSG00000029840	MTPN
23265	ENSMUSG00000015652	STEAP1
23266	ENSMUSG00000015652	STEAP1B
23267	ENSMUSG00000055937	KRT28
23268	ENSMUSG00000058706	C2orf68
23269	ENSMUSG00000031393	MECP2
23270	ENSMUSG00000025024	SMNDC1
23271	ENSMUSG00000025991	CPS1
23272	ENSMUSG00000058400	QRFPR
23273	ENSMUSG00000060803	GSTP1
23274	ENSMUSG00000024225	CLPS
23275	ENSMUSG00000005610	EIF4G2
23276	ENSMUSG00000020817	RABEP1
23277	ENSMUSG00000040760	APPL1
23278	ENSMUSG00000046808	ATP10D
23279	ENSMUSG00000033618	MAP3K13
23280	ENSMUSG00000029123	STK32B
23281	ENSMUSG00000004500	ZNF324
23282	ENSMUSG00000004500	ZNF324B
23283	ENSMUSG00000052187	HBE1
23284	ENSMUSG00000024248	COX7A2L
23285	ENSMUSG00000072596	RNASE2
23286	ENSMUSG00000072596	RNASE3
23287	ENSMUSG00000022218	TGM1
23288	ENSMUSG00000021965	SKA3
23289	ENSMUSG00000037973	ITPRID1
23290	ENSMUSG00000020877	SCRN2
23291	ENSMUSG00000050335	LGALS3
23292	ENSMUSG00000069308	HIST1H2BE
23293	ENSMUSG00000114133	BTF3L4
23294	ENSMUSG00000063458	LRMDA
23295	ENSMUSG00000051111	SV2C
23296	ENSMUSG00000038331	SATB2
23297	ENSMUSG00000021963	SAP18
23298	ENSMUSG00000024069	SLC30A6
23299	ENSMUSG00000048728	ZNF454
23300	ENSMUSG00000025227	MFSD13A
23301	ENSMUSG00000062037	OR8S1
23302	ENSMUSG00000071866	PPIA
23303	ENSMUSG00000062524	NCR1
23304	ENSMUSG00000058200	OR51B4
23305	ENSMUSG00000045341	OR2L8
23306	ENSMUSG00000045341	OR2L2
23307	ENSMUSG00000045341	OR2L3
23308	ENSMUSG00000045341	OR2L5
23309	ENSMUSG00000031204	ASB12
23310	ENSMUSG00000022304	DPYS
23311	ENSMUSG00000026102	INPP1
23312	ENSMUSG00000061361	OR2L13
23313	ENSMUSG00000029603	DTX1
23314	ENSMUSG00000019066	RAB3D
23315	ENSMUSG00000029922	MKRN1
23316	ENSMUSG00000073894	RBMXL3
23317	ENSMUSG00000073894	RBMXL2
23318	ENSMUSG00000021115	VRK1
23319	ENSMUSG00000019761	KRT10
23320	ENSMUSG00000062252	LHFPL5
23321	ENSMUSG00000068535	OR2AJ1
23322	ENSMUSG00000049555	TMIE
23323	ENSMUSG00000099655	C10orf95
23324	ENSMUSG00000026739	COMMD3-BMI1
23325	ENSMUSG00000026739	BMI1
23326	ENSMUSG00000036591	ARHGAP21
23327	ENSMUSG00000052551	ADARB2
23328	ENSMUSG00000026832	CYTIP
23329	ENSMUSG00000044037	ALS2CL
23330	ENSMUSG00000051615	RAP2A
23331	ENSMUSG00000022403	ST13
23332	ENSMUSG00000038276	ASIC3
23333	ENSMUSG00000062245	OR2AJ1
23334	ENSMUSG00000058569	TMED9
23335	ENSMUSG00000029111	NELFA
23336	ENSMUSG00000040557	METTL27
23337	ENSMUSG00000053820	BCL2A1
23338	ENSMUSG00000021302	GGPS1
23339	ENSMUSG00000024339	TAP2
23340	ENSMUSG00000024339	AL669918.1
23341	ENSMUSG00000090124	UGT1A6
23342	ENSMUSG00000062542	SYT9
23343	ENSMUSG00000062329	CYTL1
23344	ENSMUSG00000057093	ZNF780A
23345	ENSMUSG00000027108	OLA1
23346	ENSMUSG00000045613	CHRM2
23347	ENSMUSG00000020122	EGFR
23348	ENSMUSG00000053565	EIF3K
23349	ENSMUSG00000036918	TTC7A
23350	ENSMUSG00000035455	FIGNL1
23351	ENSMUSG00000045053	KCNG3
23352	ENSMUSG00000034107	ANO7
23353	ENSMUSG00000043153	ISPD
23354	ENSMUSG00000021750	FAM107A
23355	ENSMUSG00000020399	HAVCR2
23356	ENSMUSG00000039195	C9orf16
23357	ENSMUSG00000024338	PSMB8
23358	ENSMUSG00000051118	OR7D4
23359	ENSMUSG00000038178	SLC43A2
23360	ENSMUSG00000026825	DNM1
23361	ENSMUSG00000026458	PPFIA4
23362	ENSMUSG00000055817	MTA3
23363	ENSMUSG00000025873	FAF2
23364	ENSMUSG00000020591	NTSR2
23365	ENSMUSG00000006241	CCDC159
23366	ENSMUSG00000078810	GP6
23367	ENSMUSG00000089960	UGT1A1
23368	ENSMUSG00000001036	EPN2
23369	ENSMUSG00000021504	B4GALT7
23370	ENSMUSG00000016624	PHF21B
23371	ENSMUSG00000033774	NPBWR1
23372	ENSMUSG00000063535	AC092835.1
23373	ENSMUSG00000030452	NIPA2
23374	ENSMUSG00000019505	UBB
23375	ENSMUSG00000026308	KLHL30
23376	ENSMUSG00000032431	CRTAP
23377	ENSMUSG00000021068	NIN
23378	ENSMUSG00000028864	HGF
23379	ENSMUSG00000089675	UGT1A9
23380	ENSMUSG00000089675	UGT1A7
23381	ENSMUSG00000089675	UGT1A8
23382	ENSMUSG00000089675	UGT1A10
23383	ENSMUSG00000054545	UGT1A6
23384	ENSMUSG00000044177	WFIKKN2
23385	ENSMUSG00000090175	UGT1A9
23386	ENSMUSG00000090175	UGT1A7
23387	ENSMUSG00000090175	UGT1A8
23388	ENSMUSG00000090175	UGT1A10
23389	ENSMUSG00000060480	OR2AJ1
23390	ENSMUSG00000039686	ZER1
23391	ENSMUSG00000106403	IGKV1OR2-108
23392	ENSMUSG00000037211	SPRY1
23393	ENSMUSG00000043456	ZNF536
23394	ENSMUSG00000021591	GLRX
23395	ENSMUSG00000040514	TEX47
23396	ENSMUSG00000042453	RELN
23397	ENSMUSG00000020878	LRRC46
23398	ENSMUSG00000052581	LRRTM4
23399	ENSMUSG00000092094	ZNF804B
23400	ENSMUSG00000074916	CHST14
23401	ENSMUSG00000030990	PGAP2
